name,dept,area,count,adjustedcount,year,country,latitude,longitude
Raymond T. Ng,University of British Columbia,Databases,1.0,0.33333,2011,canada,49.2578314,-123.246242
Razvan C. Bunescu,UNC - Charlotte,Design automation,1.0,0.25,2018,us,35.3107104,-80.745231
Razvan C. Bunescu,UNC - Charlotte,Software engineering,1.0,0.33333,2014,us,35.3107104,-80.745231
Razvan C. Bunescu,UNC - Charlotte,Computer architecture,1.0,0.25,2018,us,35.3107104,-80.745231
Razvan C. Bunescu,UNC - Charlotte,Computer architecture,2.0,0.5,2021,us,35.3107104,-80.745231
Razvan C. Bunescu,UNC - Charlotte,Software engineering,1.0,0.2,2016,us,35.3107104,-80.745231
Razvan C. Bunescu,UNC - Charlotte,Computer architecture,1.0,0.25,2019,us,35.3107104,-80.745231
Razvan C. Bunescu,UNC - Charlotte,Computer architecture,1.0,0.25,2021,us,35.3107104,-80.745231
Razvan C. Bunescu,UNC - Charlotte,Computer architecture,1.0,0.25,2023,us,35.3107104,-80.745231
Rebecca E. Grinter,Georgia Institute of Technology,Software engineering,1.0,0.5,1998,us,33.776033,-84.3988409
Rebecca E. Grinter,Georgia Institute of Technology,Software engineering,1.0,0.5,1999,us,33.776033,-84.3988409
Rebecca E. Grinter,Georgia Institute of Technology,Software engineering,1.0,0.25,2001,us,33.776033,-84.3988409
Rebecca N. Wright,Columbia University,Computer security,2.0,0.75,1996,us,40.8176657,-73.9585144
Rebecca N. Wright,Columbia University,Computer security,1.0,0.33333,2000,us,40.8176657,-73.9585144
Rebecca N. Wright,Columbia University,Databases,1.0,0.33333,2005,us,40.8176657,-73.9585144
Rebecca N. Wright,Columbia University,Databases,1.0,0.25,2011,us,40.8176657,-73.9585144
Rebecca N. Wright,Columbia University,Computer networks,1.0,0.2,2008,us,40.8176657,-73.9585144
Rebecca N. Wright,Columbia University,Measurement & perf. analysis,1.0,0.25,2013,us,40.8176657,-73.9585144
Reda Alhajj,University of Calgary,Databases,1.0,0.5,1993,canada,51.0783651,-114.1283072
Reetuparna Das,University of Michigan,Computer architecture,1.0,0.14286,2016,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,1.0,0.33333,2018,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Design automation,1.0,0.14286,2010,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Design automation,1.0,0.16667,2012,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Design automation,3.0,0.64286,2014,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Design automation,1.0,0.33333,2020,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Design automation,1.0,0.33333,2021,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,1.0,0.125,2008,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,1.0,0.2,2009,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,2.0,0.325,2013,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,2.0,0.41667,2017,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,1.0,0.2,2019,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,1.0,0.125,2007,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,1.0,0.14286,2008,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,1.0,0.25,2010,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,1.0,0.25,2013,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,2.0,0.66667,2017,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,2.0,0.26786,2018,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,1.0,0.33333,2019,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,1.0,0.125,2021,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,1.0,0.090909,2023,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,2.0,0.41667,2009,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,1.0,0.14286,2012,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,1.0,0.25,2013,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,1.0,0.2,2014,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,2.0,0.5,2015,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,2.0,0.41667,2017,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,1.0,0.14286,2018,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,1.0,0.14286,2020,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,1.0,0.125,2021,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,Computer architecture,1.0,0.25,2022,us,42.2942142,-83.7100389
Reetuparna Das,University of Michigan,High-performance computing,1.0,0.2,2009,us,42.2942142,-83.7100389
Reid Holmes,University of British Columbia,Software engineering,1.0,0.25,2009,canada,49.2578314,-123.246242
Reid Holmes,University of British Columbia,Software engineering,1.0,0.125,2020,canada,49.2578314,-123.246242
Reid Holmes,University of British Columbia,Software engineering,1.0,0.25,2011,canada,49.2578314,-123.246242
Reid Holmes,University of British Columbia,Software engineering,2.0,0.5,2014,canada,49.2578314,-123.246242
Reid Holmes,University of British Columbia,Software engineering,1.0,0.33333,2017,canada,49.2578314,-123.246242
Reid Holmes,University of British Columbia,Software engineering,1.0,0.5,2005,canada,49.2578314,-123.246242
Reid Holmes,University of British Columbia,Software engineering,1.0,0.5,2007,canada,49.2578314,-123.246242
Reid Holmes,University of British Columbia,Software engineering,1.0,0.5,2010,canada,49.2578314,-123.246242
Reid Holmes,University of British Columbia,Software engineering,1.0,0.5,2011,canada,49.2578314,-123.246242
Reid Holmes,University of British Columbia,Software engineering,2.0,0.83333,2014,canada,49.2578314,-123.246242
Reid Holmes,University of British Columbia,Software engineering,1.0,0.33333,2018,canada,49.2578314,-123.246242
Reid Holmes,University of British Columbia,Software engineering,1.0,0.2,2021,canada,49.2578314,-123.246242
Reid Holmes,University of British Columbia,Software engineering,1.0,0.25,2023,canada,49.2578314,-123.246242
Reid Holmes,University of British Columbia,Programming languages,1.0,0.2,2012,canada,49.2578314,-123.246242
Reid Holmes,University of British Columbia,Programming languages,1.0,0.2,2022,canada,49.2578314,-123.246242
Reihaneh Rabbany,McGill University,Databases,1.0,0.125,2021,canada,45.5069177,-73.5791163
Reihaneh Safavi-Naini,University of Calgary,Computer security,1.0,0.33333,1994,canada,51.0783651,-114.1283072
Reihaneh Safavi-Naini,University of Calgary,Computer security,1.0,0.5,2000,canada,51.0783651,-114.1283072
Reihaneh Safavi-Naini,University of Calgary,Computer security,1.0,0.11111,2021,canada,51.0783651,-114.1283072
Remco Chang,Tufts University,Databases,1.0,0.33333,2016,us,42.4064913,-71.1180073
Remco Chang,Tufts University,Databases,1.0,0.071429,2019,us,42.4064913,-71.1180073
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Computer architecture,1.0,0.33333,2002,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Computer architecture,1.0,0.2,2004,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Computer architecture,1.0,0.33333,2006,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,1.0,0.25,2011,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,1.0,0.2,2014,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,1.0,0.25,2017,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,1.0,0.16667,2020,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,1.0,0.33333,2002,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,1.0,0.16667,2003,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,1.0,0.25,2004,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,3.0,0.83333,2005,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,3.0,0.54286,2008,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,1.0,0.33333,2009,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,2.0,0.41667,2010,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,2.0,0.45,2011,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,2.0,0.5,2012,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,5.0,1.0095,2013,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,2.0,0.39286,2014,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,2.0,0.41667,2015,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,2.0,0.45,2016,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,2.0,0.41667,2017,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,2.0,0.30952,2018,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,2.0,0.45,2020,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,2.0,0.27778,2021,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,2.0,1.1429,2022,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,1.0,0.14286,2023,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Computer architecture,1.0,0.2,1998,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,High-performance computing,1.0,0.125,2002,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,High-performance computing,1.0,0.2,2003,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,High-performance computing,1.0,0.25,2017,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Databases,1.0,0.14286,2010,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Computer architecture,1.0,0.2,1995,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Computer architecture,1.0,0.25,2004,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Computer architecture,1.0,0.2,2005,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Computer networks,1.0,0.2,2004,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Computer networks,1.0,0.11111,2011,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,2.0,0.58333,2004,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,2.0,0.375,2008,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,2.0,0.33333,2014,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,1.0,0.16667,2016,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,2.0,0.45,2018,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,1.0,0.14286,2020,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Programming languages,1.0,0.2,2009,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,High-performance computing,1.0,0.25,1999,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,High-performance computing,1.0,0.2,2001,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Measurement & perf. analysis,1.0,0.16667,1995,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Measurement & perf. analysis,1.0,0.33333,1996,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Databases,1.0,0.2,1997,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Databases,1.0,0.16667,2022,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,1.0,0.5,2001,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,1.0,0.125,2003,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,1.0,0.16667,2005,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,1.0,0.2,2007,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,1.0,0.2,2011,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,2.0,0.5,2013,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,1.0,0.11111,2015,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Operating systems,2.0,0.39286,2021,us,43.0802745,-89.4309587
Remzi H. Arpaci-Dusseau,University of Wisconsin - Madison,Databases,1.0,0.16667,2023,us,43.0802745,-89.4309587
Renato Mancuso 0001,Boston University,Embedded & real-time systems,1.0,0.33333,2015,us,42.3501894,-71.1007099
Renato Mancuso 0001,Boston University,Operating systems,1.0,0.083333,2023,us,42.3501894,-71.1007099
Renato Mancuso 0001,Boston University,Databases,1.0,0.125,2023,us,42.3501894,-71.1007099
Renato Mancuso 0001,Boston University,Embedded & real-time systems,1.0,0.16667,2013,us,42.3501894,-71.1007099
Renato Mancuso 0001,Boston University,Embedded & real-time systems,1.0,0.25,2014,us,42.3501894,-71.1007099
Renato Mancuso 0001,Boston University,Embedded & real-time systems,1.0,0.14286,2016,us,42.3501894,-71.1007099
Renato Mancuso 0001,Boston University,Embedded & real-time systems,1.0,0.16667,2017,us,42.3501894,-71.1007099
Renato Mancuso 0001,Boston University,Embedded & real-time systems,1.0,0.16667,2019,us,42.3501894,-71.1007099
Renato Mancuso 0001,Boston University,Embedded & real-time systems,1.0,0.5,2020,us,42.3501894,-71.1007099
Renato Mancuso 0001,Boston University,Embedded & real-time systems,1.0,0.2,2023,us,42.3501894,-71.1007099
Renato Mancuso 0001,Boston University,Embedded & real-time systems,1.0,0.25,2018,us,42.3501894,-71.1007099
Renato Mancuso 0001,Boston University,Embedded & real-time systems,1.0,0.25,2020,us,42.3501894,-71.1007099
Renato Mancuso 0001,Boston University,Embedded & real-time systems,1.0,0.14286,2021,us,42.3501894,-71.1007099
Renato Mancuso 0001,Boston University,Embedded & real-time systems,1.0,0.33333,2022,us,42.3501894,-71.1007099
René Just,University of Washington,Software engineering,2.0,0.30952,2015,us,47.6543466,-122.3080606
René Just,University of Washington,Software engineering,1.0,0.125,2020,us,47.6543466,-122.3080606
René Just,University of Washington,Computer security,1.0,0.083333,2014,us,47.6543466,-122.3080606
René Just,University of Washington,Software engineering,1.0,0.16667,2014,us,47.6543466,-122.3080606
René Just,University of Washington,Software engineering,1.0,0.25,2019,us,47.6543466,-122.3080606
René Just,University of Washington,Software engineering,1.0,0.125,2017,us,47.6543466,-122.3080606
René Just,University of Washington,Software engineering,1.0,0.25,2021,us,47.6543466,-122.3080606
René Just,University of Washington,Software engineering,2.0,0.30952,2022,us,47.6543466,-122.3080606
René Just,University of Washington,Software engineering,1.0,0.2,2023,us,47.6543466,-122.3080606
René Just,University of Washington,Software engineering,1.0,0.33333,2014,us,47.6543466,-122.3080606
René Just,University of Washington,Software engineering,1.0,0.33333,2017,us,47.6543466,-122.3080606
René Just,University of Washington,Software engineering,1.0,0.25,2018,us,47.6543466,-122.3080606
Renée J. Miller,Northeastern University,Databases,1.0,0.5,2002,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.33333,2005,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.25,2007,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.25,2008,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.5,2011,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.25,2014,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.25,2017,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.25,2005,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.5,1997,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,1.0,1998,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.25,2001,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.33333,2003,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.33333,2004,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.33333,2005,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.33333,2007,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.33333,2013,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.25,2019,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.2,2020,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.14286,2023,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.33333,1993,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.33333,2000,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.2,2002,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.33333,2003,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.16667,2006,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.5,2008,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.25,2009,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,2.0,0.41667,2010,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.14286,2013,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,3.0,0.61667,2015,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.25,2016,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,2.0,1.25,2018,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,2.0,0.45,2020,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,1.0,0.25,2022,us,42.3390301,-71.0879129
Renée J. Miller,Northeastern University,Databases,2.0,0.7,2023,us,42.3390301,-71.0879129
Reyhaneh Jabbarvand Behrouz,Univ. of Illinois at Urbana-Champaign,Software engineering,1.0,0.33333,2019,us,40.0991183,-88.2385158
Reyhaneh Jabbarvand Behrouz,Univ. of Illinois at Urbana-Champaign,Software engineering,2.0,0.83333,2017,us,40.0991183,-88.2385158
Reyhaneh Jabbarvand Behrouz,Univ. of Illinois at Urbana-Champaign,Software engineering,1.0,0.33333,2020,us,40.0991183,-88.2385158
Reyhaneh Jabbarvand Behrouz,Univ. of Illinois at Urbana-Champaign,Software engineering,1.0,0.25,2022,us,40.0991183,-88.2385158
Reyhaneh Jabbarvand Behrouz,Univ. of Illinois at Urbana-Champaign,Software engineering,2.0,0.45,2018,us,40.0991183,-88.2385158
Reyhaneh Jabbarvand Behrouz,Univ. of Illinois at Urbana-Champaign,Software engineering,1.0,0.33333,2019,us,40.0991183,-88.2385158
Reyhaneh Jabbarvand Behrouz,Univ. of Illinois at Urbana-Champaign,Software engineering,1.0,0.25,2016,us,40.0991183,-88.2385158
Reyhaneh Jabbarvand Behrouz,Univ. of Illinois at Urbana-Champaign,Software engineering,1.0,0.25,2023,us,40.0991183,-88.2385158
Reza Ahmadi,University of Kansas,Software engineering,1.0,0.5,2019,us,38.9534918,-95.2630888
Reza Curtmola,NJIT,Computer security,1.0,0.25,2006,us,40.7426187,-74.1810968
Reza Curtmola,NJIT,Computer security,1.0,0.14286,2007,us,40.7426187,-74.1810968
Reza Curtmola,NJIT,Computer security,1.0,0.5,2014,us,40.7426187,-74.1810968
Reza Rejaie,University of Oregon,Measurement & perf. analysis,1.0,0.33333,2005,us,44.0445515,-123.071736
Reza Rejaie,University of Oregon,Measurement & perf. analysis,2.0,0.7,2006,us,44.0445515,-123.071736
Reza Rejaie,University of Oregon,Measurement & perf. analysis,1.0,0.25,2010,us,44.0445515,-123.071736
Reza Rejaie,University of Oregon,Measurement & perf. analysis,1.0,0.25,2019,us,44.0445515,-123.071736
Reza Rejaie,University of Oregon,Computer networks,1.0,0.2,2022,us,44.0445515,-123.071736
Reza Rejaie,University of Oregon,Computer networks,1.0,0.33333,1999,us,44.0445515,-123.071736
Reza Tourani,Saint Louis University,Computer security,1.0,0.16667,2021,us,NA,NA
Rezaul Alam Chowdhury,Stony Brook University,Programming languages,1.0,0.14286,2016,us,40.9098832,-73.1215495
RhongHo Jang,Wayne State University,Computer security,1.0,0.2,2022,us,42.3572051,-83.0709498
RhongHo Jang,Wayne State University,Computer security,1.0,0.2,2023,us,42.3572051,-83.0709498
Riccardo Bettati,Texas A&M University,Embedded & real-time systems,1.0,0.2,2005,us,30.6108618,-96.3520606
Riccardo Bettati,Texas A&M University,Embedded & real-time systems,1.0,0.33333,1997,us,30.6108618,-96.3520606
Riccardo Bettati,Texas A&M University,Embedded & real-time systems,1.0,0.25,2001,us,30.6108618,-96.3520606
Riccardo Bettati,Texas A&M University,Embedded & real-time systems,1.0,0.5,2006,us,30.6108618,-96.3520606
Richard A. DeMillo,Georgia Institute of Technology,Software engineering,1.0,0.33333,1996,us,33.776033,-84.3988409
Richard A. DeMillo,Georgia Institute of Technology,Programming languages,1.0,0.33333,1977,us,33.776033,-84.3988409
Richard A. DeMillo,Georgia Institute of Technology,Programming languages,1.0,0.25,1980,us,33.776033,-84.3988409
Richard A. Kemmerer,Univ. of California - Santa Barbara,Computer security,1.0,0.125,2009,us,34.4146025,-119.84581
Richard A. Kemmerer,Univ. of California - Santa Barbara,Software engineering,1.0,0.5,1999,us,34.4146025,-119.84581
Richard A. Kemmerer,Univ. of California - Santa Barbara,Software engineering,1.0,0.5,2000,us,34.4146025,-119.84581
Richard A. Kemmerer,Univ. of California - Santa Barbara,Measurement & perf. analysis,1.0,0.16667,2011,us,34.4146025,-119.84581
Richard A. Kemmerer,Univ. of California - Santa Barbara,Software engineering,1.0,0.5,1993,us,34.4146025,-119.84581
Richard A. Kemmerer,Univ. of California - Santa Barbara,Software engineering,1.0,0.5,1994,us,34.4146025,-119.84581
Richard A. Kemmerer,Univ. of California - Santa Barbara,Software engineering,1.0,0.5,2000,us,34.4146025,-119.84581
Richard A. Kemmerer,Univ. of California - Santa Barbara,Software engineering,1.0,0.125,2008,us,34.4146025,-119.84581
Richard A. Kemmerer,Univ. of California - Santa Barbara,Computer security,1.0,0.25,2006,us,34.4146025,-119.84581
Richard A. Kemmerer,Univ. of California - Santa Barbara,Computer security,1.0,1.0,2013,us,34.4146025,-119.84581
Richard Chapman,Auburn University,Programming languages,1.0,0.5,1990,us,32.5919877,-85.4959487
Richard G. Baraniuk,Rice University,Measurement & perf. analysis,1.0,0.25,1999,us,29.7167915,-95.4047811
Richard H. Lathrop,Univ. of California - Irvine,Design automation,1.0,0.5,1985,us,33.6431901,-117.8401649
Richard H. Lathrop,Univ. of California - Irvine,Design automation,1.0,0.33333,1987,us,33.6431901,-117.8401649
Richard Han 0001,University of Colorado Boulder,Mobile computing,2.0,0.45,2006,us,40.0069373,-105.2663866
Richard Han 0001,University of Colorado Boulder,Mobile computing,1.0,0.33333,2007,us,40.0069373,-105.2663866
Richard Han 0001,University of Colorado Boulder,Mobile computing,1.0,0.16667,2017,us,40.0069373,-105.2663866
Richard Han 0001,University of Colorado Boulder,Mobile computing,1.0,0.33333,2004,us,40.0069373,-105.2663866
Richard Han 0001,University of Colorado Boulder,Mobile computing,1.0,0.25,2006,us,40.0069373,-105.2663866
Richard Han 0001,University of Colorado Boulder,Mobile computing,1.0,0.11111,2007,us,40.0069373,-105.2663866
Richard Han 0001,University of Colorado Boulder,Mobile computing,1.0,0.25,2017,us,40.0069373,-105.2663866
Richard Han 0001,University of Colorado Boulder,Mobile computing,1.0,0.083333,2020,us,40.0069373,-105.2663866
Richard J. Anderson,University of Washington,Software engineering,1.0,0.14286,1996,us,47.6543466,-122.3080606
Richard J. Anderson,University of Washington,Software engineering,1.0,0.16667,1999,us,47.6543466,-122.3080606
Richard J. Anderson,University of Washington,Measurement & perf. analysis,1.0,0.2,2020,us,47.6543466,-122.3080606
Richard J. Anderson,University of Washington,Software engineering,1.0,0.25,1998,us,47.6543466,-122.3080606
Richard J. Enbody,Michigan State University,Design automation,1.0,0.5,1986,us,42.7024238,-84.4803284
Richard J. Enbody,Michigan State University,Design automation,1.0,0.33333,1991,us,42.7024238,-84.4803284
Richard J. Enbody,Michigan State University,High-performance computing,1.0,0.5,1990,us,42.7024238,-84.4803284
Richard J. Enbody,Michigan State University,High-performance computing,1.0,0.5,1992,us,42.7024238,-84.4803284
Richard J. Lipton,Georgia Institute of Technology,Computer security,1.0,0.25,2010,us,33.776033,-84.3988409
Richard J. Lipton,Georgia Institute of Technology,Design automation,1.0,0.2,1982,us,33.776033,-84.3988409
Richard J. Lipton,Georgia Institute of Technology,Databases,1.0,0.33333,1992,us,33.776033,-84.3988409
Richard J. Lipton,Georgia Institute of Technology,Databases,1.0,0.2,2011,us,33.776033,-84.3988409
Richard J. Lipton,Georgia Institute of Technology,Databases,1.0,0.5,1990,us,33.776033,-84.3988409
Richard J. Lipton,Georgia Institute of Technology,Programming languages,1.0,1.0,1975,us,33.776033,-84.3988409
Richard J. Lipton,Georgia Institute of Technology,Programming languages,1.0,0.33333,1977,us,33.776033,-84.3988409
Richard J. Lipton,Georgia Institute of Technology,Programming languages,1.0,0.25,1980,us,33.776033,-84.3988409
Richard J. Lipton,Georgia Institute of Technology,Programming languages,1.0,0.33333,1982,us,33.776033,-84.3988409
Richard J. Lipton,Georgia Institute of Technology,Computer networks,1.0,0.5,2002,us,33.776033,-84.3988409
Richard J. Lipton,Georgia Institute of Technology,Databases,1.0,0.33333,1990,us,33.776033,-84.3988409
