name,dept,area,count,adjustedcount,year
Vasileios P. Kemerlis,Brown University,Computer security,1.0,0.25,2012
Vasileios P. Kemerlis,Brown University,Computer security,1.0,0.25,2013
Vasileios P. Kemerlis,Brown University,Computer security,1.0,0.25,2015
Vasileios P. Kemerlis,Brown University,Operating systems,1.0,0.2,2017
Vasileios P. Kemerlis,Brown University,Software engineering,1.0,0.2,2016
Vasileios P. Kemerlis,Brown University,Computer security,1.0,0.16667,2012
Vasileios P. Kemerlis,Brown University,Computer security,1.0,0.11111,2015
Vasileios P. Kemerlis,Brown University,Computer security,1.0,0.2,2018
Vasileios P. Kemerlis,Brown University,Computer security,1.0,0.2,2020
Vasileios P. Kemerlis,Brown University,Operating systems,1.0,0.1,2016
Vasiliki Kalavri,Boston University,Operating systems,1.0,0.2,2022
Vasiliki Kalavri,Boston University,Computer networks,1.0,0.125,2018
Vasiliki Kalavri,Boston University,Computer networks,1.0,0.25,2023
Vasiliki Kalavri,Boston University,Operating systems,1.0,0.16667,2018
Vasiliki Kalavri,Boston University,Databases,1.0,0.25,2020
Vasiliki Kalavri,Boston University,Databases,1.0,0.33333,2016
Vasiliki Kalavri,Boston University,Databases,1.0,0.25,2018
Vasiliki Kalavri,Boston University,Databases,1.0,0.16667,2019
Vassilis Athitsos,University of Texas at Arlington,Databases,1.0,0.25,2008
Vassilis Athitsos,University of Texas at Arlington,Databases,1.0,0.25,2005
Vassilis Athitsos,University of Texas at Arlington,Databases,1.0,0.2,2008
Vassilis Athitsos,University of Texas at Arlington,Databases,1.0,0.25,2009
Vassilis Athitsos,University of Texas at Arlington,Databases,1.0,0.33333,2012
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.5,1992
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.33333,1993
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.33333,2002
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,2.0,0.75,2008
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,2.0,0.39286,2011
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.5,2013
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.25,2020
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.33333,1999
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.2,2001
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.33333,2002
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.25,2000
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.2,2017
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.33333,2018
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.33333,2001
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.2,2002
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,2.0,0.58333,2005
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.33333,2007
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.5,2010
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.25,2012
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.25,2013
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.043478,2014
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.33333,2019
Vassilis J. Tsotras,Univ. of California - Riverside,Databases,1.0,0.25,2021
Vassilis Zikas,Purdue University,Computer security,1.0,0.2,2018
Vassilis Zikas,Purdue University,Computer security,1.0,0.33333,2019
Vassilis Zikas,Purdue University,Computer security,1.0,0.25,2019
Vassos Hadzilacos,University of Toronto,Databases,1.0,1.0,1983
Vassos Hadzilacos,University of Toronto,Databases,1.0,1.0,1987
Vassos Hadzilacos,University of Toronto,Databases,1.0,0.5,1988
Vassos Hadzilacos,University of Toronto,Databases,1.0,0.5,1995
Vatsal Sharan,University of Southern California,Databases,1.0,0.25,2018
Vatsal Sharan,University of Southern California,Databases,1.0,0.33333,2023
Vatsal Sharan,University of Southern California,Databases,1.0,0.2,2018
Venera Arnaoudova,Washington State University,Software engineering,1.0,0.125,2020
Venera Arnaoudova,Washington State University,Software engineering,1.0,0.33333,2021
Venkata P. Modekurthy,University of Nevada Las Vegas,Embedded & real-time systems,1.0,0.33333,2019
Venkata P. Modekurthy,University of Nevada Las Vegas,Embedded & real-time systems,1.0,0.25,2020
Venkata P. Modekurthy,University of Nevada Las Vegas,Embedded & real-time systems,1.0,0.25,2021
Venkatesh Akella,Univ. of California - Davis,Computer architecture,1.0,0.2,2020
Venkatesh Akella,Univ. of California - Davis,Embedded & real-time systems,1.0,0.2,2009
Venkatesh Akella,Univ. of California - Davis,Computer architecture,1.0,0.33333,2011
Venkatesh Akella,Univ. of California - Davis,Computer architecture,1.0,0.25,2017
Venkatesh Akella,Univ. of California - Davis,Computer architecture,1.0,0.11111,2004
Venkatesh Akella,Univ. of California - Davis,Computer architecture,1.0,0.33333,2011
Venkatesh Prasad Ranganath,Kansas State University,Software engineering,1.0,0.33333,2014
Venkatesh Prasad Ranganath,Kansas State University,Computer architecture,1.0,0.25,2009
Venkatesh Prasad Ranganath,Kansas State University,Software engineering,1.0,0.2,2003
Verena Kantere,University of Ottawa,Databases,1.0,0.33333,2009
Verena Kantere,University of Ottawa,Databases,1.0,0.25,2011
Verena Kantere,University of Ottawa,Databases,1.0,0.16667,2022
Vern Paxson,Univ. of California - Berkeley,Computer security,1.0,0.5,2003
Vern Paxson,Univ. of California - Berkeley,Computer security,1.0,0.25,2004
Vern Paxson,Univ. of California - Berkeley,Computer security,2.0,0.58333,2007
Vern Paxson,Univ. of California - Berkeley,Computer security,1.0,0.14286,2008
Vern Paxson,Univ. of California - Berkeley,Computer security,1.0,0.25,2010
Vern Paxson,Univ. of California - Berkeley,Computer security,1.0,0.055556,2012
Vern Paxson,Univ. of California - Berkeley,Computer security,1.0,0.5,2013
Vern Paxson,Univ. of California - Berkeley,Computer security,2.0,0.36111,2014
Vern Paxson,Univ. of California - Berkeley,Computer security,2.0,0.36667,2016
Vern Paxson,Univ. of California - Berkeley,Computer security,2.0,0.57692,2017
Vern Paxson,Univ. of California - Berkeley,Measurement & perf. analysis,2.0,1.2,2004
Vern Paxson,Univ. of California - Berkeley,Measurement & perf. analysis,3.0,0.7,2005
Vern Paxson,Univ. of California - Berkeley,Measurement & perf. analysis,2.0,0.5,2006
Vern Paxson,Univ. of California - Berkeley,Measurement & perf. analysis,2.0,0.83333,2007
Vern Paxson,Univ. of California - Berkeley,Measurement & perf. analysis,2.0,0.5,2009
Vern Paxson,Univ. of California - Berkeley,Measurement & perf. analysis,1.0,0.25,2010
Vern Paxson,Univ. of California - Berkeley,Measurement & perf. analysis,2.0,0.45,2011
Vern Paxson,Univ. of California - Berkeley,Measurement & perf. analysis,1.0,0.14286,2012
Vern Paxson,Univ. of California - Berkeley,Measurement & perf. analysis,1.0,0.14286,2013
Vern Paxson,Univ. of California - Berkeley,Measurement & perf. analysis,3.0,0.54091,2014
Vern Paxson,Univ. of California - Berkeley,Measurement & perf. analysis,2.0,0.41667,2015
Vern Paxson,Univ. of California - Berkeley,Measurement & perf. analysis,2.0,0.31111,2016
Vern Paxson,Univ. of California - Berkeley,Measurement & perf. analysis,2.0,0.36667,2017
Vern Paxson,Univ. of California - Berkeley,Mobile computing,1.0,0.2,2015
Vern Paxson,Univ. of California - Berkeley,Computer security,1.0,0.25,2006
Vern Paxson,Univ. of California - Berkeley,Computer security,1.0,0.33333,2009
Vern Paxson,Univ. of California - Berkeley,Computer security,1.0,0.125,2010
Vern Paxson,Univ. of California - Berkeley,Computer security,2.0,0.25,2016
Vern Paxson,Univ. of California - Berkeley,Computer security,1.0,0.11111,2017
Vern Paxson,Univ. of California - Berkeley,Computer networks,1.0,0.33333,2016
Vern Paxson,Univ. of California - Berkeley,Computer security,1.0,0.33333,2008
Vern Paxson,Univ. of California - Berkeley,Computer security,1.0,0.5,2010
Vern Paxson,Univ. of California - Berkeley,Computer security,2.0,0.26667,2011
Vern Paxson,Univ. of California - Berkeley,Computer security,1.0,0.125,2012
Vern Paxson,Univ. of California - Berkeley,Computer security,2.0,0.33333,2015
Vern Paxson,Univ. of California - Berkeley,Computer security,1.0,0.25,2016
Vern Paxson,Univ. of California - Berkeley,Computer security,1.0,0.2,2017
Vern Paxson,Univ. of California - Berkeley,Computer networks,1.0,0.5,1994
Vern Paxson,Univ. of California - Berkeley,Computer networks,1.0,1.0,1996
Vern Paxson,Univ. of California - Berkeley,Computer networks,2.0,2.0,1997
Vern Paxson,Univ. of California - Berkeley,Computer networks,1.0,0.5,1999
Vern Paxson,Univ. of California - Berkeley,Computer networks,1.0,0.25,2002
Vern Paxson,Univ. of California - Berkeley,Computer networks,1.0,0.5,2003
Vern Paxson,Univ. of California - Berkeley,Computer networks,1.0,0.16667,2008
Vern Paxson,Univ. of California - Berkeley,Computer networks,1.0,0.33333,2023
Vern Paxson,Univ. of California - Berkeley,Measurement & perf. analysis,1.0,1.0,1998
Vernon Rego,Purdue University,High-performance computing,1.0,0.33333,1992
Vernon Rego,Purdue University,Computer networks,1.0,1.0,1986
Vicente Ordonez,Rice University,Software engineering,1.0,0.2,2020
Victor B. Zordan,Clemson University,Databases,1.0,0.2,2004
Victor S. Frost,University of Kansas,High-performance computing,1.0,0.25,1993
Victor S. Frost,University of Kansas,High-performance computing,2.0,0.35,1995
Victor Shoup,New York University,Computer security,1.0,0.5,1999
Victor Shoup,New York University,Computer security,1.0,0.33333,2006
Victor Shoup,New York University,Computer security,1.0,0.25,2009
Victor Shoup,New York University,Computer security,1.0,0.25,2017
Victor Vianu,Univ. of California - San Diego,Databases,1.0,1.0,1983
Victor Vianu,Univ. of California - San Diego,Databases,1.0,1.0,1984
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.5,1985
Victor Vianu,Univ. of California - San Diego,Databases,2.0,0.75,1987
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.5,1988
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.33333,1990
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.5,1991
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.33333,1992
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.5,1993
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.5,1995
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.33333,1996
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.5,1997
Victor Vianu,Univ. of California - San Diego,Databases,2.0,0.75,1998
Victor Vianu,Univ. of California - San Diego,Databases,2.0,0.83333,2000
Victor Vianu,Univ. of California - San Diego,Databases,3.0,1.5333,2001
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.5,2002
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.33333,2004
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.5,2005
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.25,2006
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.33333,2008
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.5,2013
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.33333,2016
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.33333,2018
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.5,2020
Victor Vianu,Univ. of California - San Diego,Databases,1.0,1.0,2021
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.5,1987
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.2,2005
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.5,1984
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.5,1991
Victor Vianu,Univ. of California - San Diego,Databases,1.0,0.33333,2017
Victoria Stodden,Univ. of Illinois at Urbana-Champaign,Software engineering,1.0,0.16667,2021
Viet Tung Hoang,Florida State University,Computer security,1.0,0.33333,2012
Viet Tung Hoang,Florida State University,Computer security,1.0,0.33333,2015
Viet Tung Hoang,Florida State University,Computer security,1.0,0.33333,2016
Viet Tung Hoang,Florida State University,Computer security,1.0,0.5,2017
Viet Tung Hoang,Florida State University,Computer security,1.0,0.33333,2018
Viet Tung Hoang,Florida State University,Computer security,1.0,0.5,2020
Viet Tung Hoang,Florida State University,Computer security,1.0,0.25,2013
Vijay Chidambaram,University of Texas at Austin,Operating systems,1.0,0.16667,2023
Vijay Chidambaram,University of Texas at Austin,Operating systems,1.0,0.25,2012
Vijay Chidambaram,University of Texas at Austin,Operating systems,1.0,0.16667,2017
Vijay Chidambaram,University of Texas at Austin,Operating systems,1.0,0.14286,2018
Vijay Chidambaram,University of Texas at Austin,Operating systems,1.0,0.33333,2021
Vijay Chidambaram,University of Texas at Austin,Operating systems,1.0,0.16667,2022
Vijay Chidambaram,University of Texas at Austin,Computer networks,1.0,0.11111,2014
Vijay Chidambaram,University of Texas at Austin,Computer networks,1.0,0.125,2023
Vijay Chidambaram,University of Texas at Austin,Operating systems,1.0,0.16667,2014
Vijay Chidambaram,University of Texas at Austin,Operating systems,1.0,0.2,2018
Vijay Chidambaram,University of Texas at Austin,Operating systems,1.0,0.25,2022
Vijay Chidambaram,University of Texas at Austin,Operating systems,1.0,0.25,2013
Vijay Chidambaram,University of Texas at Austin,Operating systems,1.0,0.25,2017
Vijay Chidambaram,University of Texas at Austin,Operating systems,2.0,0.36667,2019
Vijay Chidambaram,University of Texas at Austin,Operating systems,1.0,0.14286,2021
Vijay Chidambaram,University of Texas at Austin,Databases,1.0,0.2,2020
Vijay Chidambaram,University of Texas at Austin,Databases,2.0,0.58333,2021
Vijay Chidambaram,University of Texas at Austin,Databases,1.0,0.16667,2022
Vijay Ganesh,University of Waterloo,Computer security,1.0,0.2,2006
Vijay Ganesh,University of Waterloo,Computer security,1.0,0.2,2011
Vijay Ganesh,University of Waterloo,Software engineering,1.0,0.33333,2013
Vijay Ganesh,University of Waterloo,Software engineering,1.0,0.33333,2009
Vijay Ganesh,University of Waterloo,Software engineering,1.0,0.2,2012
Vijay Ganesh,University of Waterloo,Software engineering,1.0,0.2,2009
Vijay Ganesh,University of Waterloo,Programming languages,1.0,0.25,2023
Vijay Kumar 0001,University of Pennsylvania,Embedded & real-time systems,1.0,0.090909,2001
Vijay Kumar 0002,University of Missouri - Kansas City,Databases,1.0,0.5,1991
Vijay Kumar 0002,University of Missouri - Kansas City,Databases,1.0,0.2,1997
Vijay Nagarajan,University of Utah,Computer architecture,1.0,0.25,2012
Vijay Nagarajan,University of Utah,Computer architecture,1.0,0.33333,2018
Vijay Nagarajan,University of Utah,Computer architecture,2.0,0.39286,2020
Vijay Nagarajan,University of Utah,Operating systems,1.0,0.16667,2018
Vijay Nagarajan,University of Utah,Operating systems,1.0,0.33333,2021
Vijay Nagarajan,University of Utah,Computer architecture,1.0,0.5,2014
Vijay Nagarajan,University of Utah,Computer architecture,1.0,0.5,2016
Vijay Nagarajan,University of Utah,Computer architecture,2.0,0.5,2017
Vijay Nagarajan,University of Utah,Computer architecture,1.0,0.33333,2019
Vijay Nagarajan,University of Utah,Computer architecture,1.0,0.16667,2022
Vijay Nagarajan,University of Utah,High-performance computing,1.0,0.33333,2013
Vijay Nagarajan,University of Utah,Computer architecture,1.0,0.5,2009
Vijay Nagarajan,University of Utah,Computer architecture,2.0,0.58333,2018
Vijay Nagarajan,University of Utah,Computer architecture,1.0,0.33333,2020
Vijay Nagarajan,University of Utah,Computer architecture,1.0,0.25,2021
Vijay Nagarajan,University of Utah,Software engineering,1.0,0.25,2008
Vijay Nagarajan,University of Utah,Computer architecture,1.0,0.25,2008
Vijay Nagarajan,University of Utah,Computer architecture,1.0,0.25,2015
Vijay Nagarajan,University of Utah,Computer architecture,1.0,0.2,2016
Vijay Nagarajan,University of Utah,Programming languages,1.0,0.25,2013
Vijay Nagarajan,University of Utah,Programming languages,1.0,0.16667,2023
Vijay Nagarajan,University of Utah,High-performance computing,1.0,0.33333,2014
Vijay Nagarajan,University of Utah,High-performance computing,1.0,0.33333,2016
Vijay Raghavan 0001,University of Louisiana - Lafayette,Databases,1.0,0.5,1994
Vijay V. Vazirani,Univ. of California - Irvine,Design automation,1.0,0.33333,1999
Vijay V. Vazirani,Univ. of California - Irvine,Measurement & perf. analysis,1.0,0.25,2008
Vijay V. Vazirani,Univ. of California - Irvine,Computer networks,1.0,0.2,2011
Vijaya Ramachandran,University of Texas at Austin,Design automation,1.0,1.0,1983
Vijaya Ramachandran,University of Texas at Austin,Computer architecture,1.0,0.1,2008
Vikram Iyer,University of Washington,Mobile computing,1.0,0.25,2018
Vikram Iyer,University of Washington,Mobile computing,1.0,0.2,2019
Vikram Iyer,University of Washington,Mobile computing,1.0,0.2,2020
Vikram Iyer,University of Washington,Computer networks,1.0,0.2,2017
Vikram Iyer,University of Washington,Computer networks,1.0,0.25,2020
Vikram Iyer,University of Washington,Mobile computing,1.0,0.33333,2018
Vikram Iyer,University of Washington,Mobile computing,1.0,0.25,2022
Vikram Iyer,University of Washington,Computer networks,1.0,0.2,2016
Vikram Jadhao,Indiana University,High-performance computing,1.0,0.33333,2020
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Software engineering,1.0,0.16667,2009
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Software engineering,1.0,0.16667,2015
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.16667,2008
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.33333,2009
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.25,2013
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.33333,2014
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.2,2015
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.2,2021
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.25,1997
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Software engineering,1.0,0.5,2006
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Software engineering,1.0,0.33333,2010
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Software engineering,1.0,0.25,2012
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.25,1991
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.125,2015
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.125,2018
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.2,2003
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Computer security,1.0,0.33333,2014
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.1,2009
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.5,2018
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.1,2019
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.33333,2020
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.5,1998
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.33333,2000
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.5,2005
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.33333,2006
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.33333,2007
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.2,2019
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.2,2020
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.14286,2011
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,High-performance computing,1.0,0.16667,1995
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,High-performance computing,1.0,0.25,1998
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,High-performance computing,1.0,0.2,1999
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Measurement & perf. analysis,1.0,0.5,1993
Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,Operating systems,1.0,0.25,2007
Viktor K. Prasanna,University of Southern California,Design automation,1.0,0.5,2017
Viktor K. Prasanna,University of Southern California,High-performance computing,1.0,0.33333,1998
Viktor K. Prasanna,University of Southern California,High-performance computing,1.0,0.5,1987
Viktor K. Prasanna,University of Southern California,Computer architecture,1.0,0.5,1985
Viktor K. Prasanna,University of Southern California,Computer architecture,1.0,0.5,1989
Viktor K. Prasanna,University of Southern California,High-performance computing,1.0,0.33333,1998
Viktor K. Prasanna,University of Southern California,High-performance computing,1.0,0.5,2005
Viktor K. Prasanna,University of Southern California,High-performance computing,1.0,0.5,2006
Viktor K. Prasanna,University of Southern California,High-performance computing,1.0,0.5,2008
Viktor K. Prasanna,University of Southern California,High-performance computing,1.0,0.33333,2013
Viktor K. Prasanna,University of Southern California,High-performance computing,1.0,0.2,2022
Viktor K. Prasanna,University of Southern California,Databases,1.0,0.25,2019
Viktor K. Prasanna,University of Southern California,Databases,1.0,0.25,2020
Viktor K. Prasanna,University of Southern California,Databases,1.0,0.2,2021
Vincent Bindschaedler,University of Florida,Computer security,1.0,0.2,2015
Vincent Bindschaedler,University of Florida,Computer security,1.0,0.125,2017
Vincent Bindschaedler,University of Florida,Computer security,1.0,0.2,2022
Vincent Bindschaedler,University of Florida,Computer security,1.0,0.125,2023
Vincent Bindschaedler,University of Florida,Computer security,1.0,0.5,2016
Vincent Bindschaedler,University of Florida,Computer security,2.0,0.36667,2017
Vincent Bindschaedler,University of Florida,Computer security,1.0,0.2,2021
Vincent Bindschaedler,University of Florida,Databases,1.0,0.33333,2017
Vincent Bindschaedler,University of Florida,Databases,1.0,0.2,2018
Vincent Conitzer,Carnegie Mellon University,Measurement & perf. analysis,1.0,0.25,2018
Vincent J. Hellendoorn,Carnegie Mellon University,Software engineering,1.0,0.2,2017
Vincent J. Hellendoorn,Carnegie Mellon University,Software engineering,1.0,0.25,2020
Vincent J. Hellendoorn,Carnegie Mellon University,Software engineering,1.0,0.5,2017
Vincent J. Hellendoorn,Carnegie Mellon University,Software engineering,1.0,0.25,2018
Vincent J. Hellendoorn,Carnegie Mellon University,Software engineering,1.0,0.33333,2021
Vincent J. Hellendoorn,Carnegie Mellon University,Software engineering,1.0,0.16667,2016
Vincent J. Hellendoorn,Carnegie Mellon University,Software engineering,1.0,0.25,2019
Vincent J. Hellendoorn,Carnegie Mellon University,Software engineering,1.0,0.25,2023
Vincent Liu 0001,University of Pennsylvania,Measurement & perf. analysis,1.0,0.25,2017
Vincent Liu 0001,University of Pennsylvania,Mobile computing,1.0,0.33333,2014
Vincent Liu 0001,University of Pennsylvania,Computer networks,1.0,0.25,2013
Vincent Liu 0001,University of Pennsylvania,Computer networks,1.0,0.2,2015
Vincent Liu 0001,University of Pennsylvania,Computer networks,1.0,0.33333,2020
Vincent Liu 0001,University of Pennsylvania,Computer networks,1.0,0.33333,2022
Vincent Liu 0001,University of Pennsylvania,Operating systems,2.0,0.4,2020
Vincent Liu 0001,University of Pennsylvania,Programming languages,1.0,0.2,2023
Vincent Liu 0001,University of Pennsylvania,Computer networks,2.0,0.30952,2013
Vincent Liu 0001,University of Pennsylvania,Computer networks,1.0,0.33333,2018
Vincent Liu 0001,University of Pennsylvania,Computer networks,2.0,0.41667,2020
Vincent Liu 0001,University of Pennsylvania,Computer networks,1.0,0.16667,2021
Vincent Liu 0001,University of Pennsylvania,Computer networks,2.0,0.58333,2022
Vincent Liu 0001,University of Pennsylvania,Computer networks,2.0,0.39286,2023
Vincent Liu 0001,University of Pennsylvania,Databases,1.0,0.14286,2019
Vincent Liu 0001,University of Pennsylvania,Databases,1.0,0.11111,2022
Vincent Liu 0001,University of Pennsylvania,Databases,1.0,0.14286,2020
Vincent Ng 0001,University of Texas at Dallas,Software engineering,1.0,0.33333,2018
Vincent Ng 0001,University of Texas at Dallas,Software engineering,1.0,0.25,2019
Vincent Ng 0001,University of Texas at Dallas,Software engineering,1.0,0.125,2017
Vincent Ng 0001,University of Texas at Dallas,Software engineering,1.0,0.125,2019
Vincent Ng 0001,University of Texas at Dallas,Software engineering,1.0,0.16667,2022
Vincent Ng 0001,University of Texas at Dallas,Software engineering,2.0,0.41667,2023
Vincent Oria,NJIT,Databases,1.0,0.2,2010
Vincent Oria,NJIT,Databases,1.0,0.33333,2005
Vincent Oria,NJIT,Databases,1.0,0.25,2001
Vincent W. Freeh,North Carolina State University,High-performance computing,1.0,0.5,1996
Vincent W. Freeh,North Carolina State University,High-performance computing,1.0,0.16667,2006
Vincent W. Freeh,North Carolina State University,High-performance computing,1.0,0.16667,2009
Vincent W. Freeh,North Carolina State University,Operating systems,1.0,0.33333,1994
Vincent W. Freeh,North Carolina State University,High-performance computing,1.0,0.071429,1999
Vincent W. Freeh,North Carolina State University,High-performance computing,2.0,0.5,2005
Vincent W. Freeh,North Carolina State University,High-performance computing,1.0,0.33333,2006
Vincent W. Freeh,North Carolina State University,High-performance computing,1.0,0.16667,2007
Vineet Pandey,University of Utah,Databases,1.0,0.14286,2017
Vinod Vaikuntanathan,Massachusetts Institute of Technology,Computer security,1.0,0.33333,2016
Vinod Vaikuntanathan,Massachusetts Institute of Technology,Computer architecture,1.0,0.125,2023
Vinod Vaikuntanathan,Massachusetts Institute of Technology,Computer architecture,1.0,0.14286,2012
Vinod Vaikuntanathan,Massachusetts Institute of Technology,Computer networks,1.0,0.25,2016
Vinod Vaikuntanathan,Massachusetts Institute of Technology,Computer networks,1.0,0.2,2017
Violet R. Syrotiuk,Arizona State University,Mobile computing,1.0,0.25,1998
Violet R. Syrotiuk,Arizona State University,Mobile computing,1.0,0.5,2001
Vipin Chaudhary,University at Buffalo,Computer security,1.0,0.33333,1998
Vipin Chaudhary,University at Buffalo,High-performance computing,1.0,0.5,1998
Vipin Kumar 0001,University of Minnesota,Design automation,1.0,0.5,1999
Vipin Kumar 0001,University of Minnesota,High-performance computing,1.0,0.5,1991
Vipin Kumar 0001,University of Minnesota,High-performance computing,2.0,1.0,1992
Vipin Kumar 0001,University of Minnesota,High-performance computing,3.0,1.1667,1994
Vipin Kumar 0001,University of Minnesota,High-performance computing,3.0,1.3333,1995
Vipin Kumar 0001,University of Minnesota,High-performance computing,2.0,0.83333,1996
Vipin Kumar 0001,University of Minnesota,High-performance computing,1.0,0.5,1997
Vipin Kumar 0001,University of Minnesota,High-performance computing,2.0,0.83333,1998
Vipin Kumar 0001,University of Minnesota,High-performance computing,1.0,0.33333,1999
Vipin Kumar 0001,University of Minnesota,High-performance computing,1.0,0.33333,2000
Vipin Kumar 0001,University of Minnesota,Databases,1.0,0.33333,1997
Vipin Kumar 0001,University of Minnesota,Databases,1.0,0.33333,2001
Vipul Goyal,Carnegie Mellon University,Computer security,1.0,0.25,2006
Vipul Goyal,Carnegie Mellon University,Computer security,2.0,0.58333,2008
Vipul Goyal,Carnegie Mellon University,Computer security,1.0,0.2,2015
Vipul Goyal,Carnegie Mellon University,Computer security,1.0,0.25,2022
Vipul Goyal,Carnegie Mellon University,Computer security,1.0,0.14286,2017
Vir V. Phoha,Syracuse University,Computer security,1.0,0.5,2013
Vir V. Phoha,Syracuse University,Computer security,1.0,0.25,2014
Vir V. Phoha,Syracuse University,Computer security,1.0,0.33333,2013
Virendrakumar C. Bhavsar,University of New Brunswick,Databases,1.0,0.33333,2020
Virgil D. Gligor,Carnegie Mellon University,Computer security,1.0,0.5,2002
