name,dept,area,count,adjustedcount,year,country
Somesh Jha,University of Wisconsin - Madison,Computer security,3.0,0.65,2022,us
Somesh Jha,University of Wisconsin - Madison,Operating systems,1.0,0.25,2005,us
Somesh Jha,University of Wisconsin - Madison,Software engineering,1.0,0.33333,1996,us
Somesh Jha,University of Wisconsin - Madison,Software engineering,1.0,0.33333,1998,us
Somesh Jha,University of Wisconsin - Madison,Software engineering,1.0,0.33333,2007,us
Somesh Jha,University of Wisconsin - Madison,Software engineering,1.0,0.25,2008,us
Somesh Jha,University of Wisconsin - Madison,Software engineering,1.0,0.33333,2012,us
Somesh Jha,University of Wisconsin - Madison,Software engineering,1.0,0.2,2014,us
Somesh Jha,University of Wisconsin - Madison,Software engineering,1.0,0.2,2017,us
Somesh Jha,University of Wisconsin - Madison,Software engineering,1.0,0.2,2018,us
Somesh Jha,University of Wisconsin - Madison,Software engineering,2.0,0.7,2001,us
Somesh Jha,University of Wisconsin - Madison,Software engineering,1.0,0.2,2003,us
Somesh Jha,University of Wisconsin - Madison,Software engineering,1.0,0.2,2005,us
Somesh Jha,University of Wisconsin - Madison,Software engineering,1.0,0.25,2007,us
Somesh Jha,University of Wisconsin - Madison,Software engineering,1.0,0.2,2015,us
Somesh Jha,University of Wisconsin - Madison,Software engineering,1.0,0.5,2004,us
Somesh Jha,University of Wisconsin - Madison,Computer security,2.0,0.66667,2004,us
Somesh Jha,University of Wisconsin - Madison,Computer security,1.0,0.083333,2018,us
Somesh Jha,University of Wisconsin - Madison,Computer security,2.0,0.66667,2008,us
Somesh Jha,University of Wisconsin - Madison,Computer security,1.0,0.2,2010,us
Somesh Jha,University of Wisconsin - Madison,Computer security,1.0,0.2,2013,us
Somesh Jha,University of Wisconsin - Madison,Computer security,1.0,0.2,2016,us
Somesh Jha,University of Wisconsin - Madison,Computer security,1.0,0.33333,2018,us
Somesh Jha,University of Wisconsin - Madison,Computer security,2.0,0.5,2020,us
Somesh Jha,University of Wisconsin - Madison,Computer security,1.0,0.125,2021,us
Somesh Jha,University of Wisconsin - Madison,Computer security,1.0,0.16667,2023,us
Somesh Jha,University of Wisconsin - Madison,Programming languages,1.0,0.33333,2012,us
Somesh Jha,University of Wisconsin - Madison,Programming languages,1.0,0.33333,1996,us
Somesh Jha,University of Wisconsin - Madison,Programming languages,1.0,0.25,2007,us
Somesh Jha,University of Wisconsin - Madison,Programming languages,1.0,0.125,2016,us
Somesh Jha,University of Wisconsin - Madison,Programming languages,1.0,0.25,2022,us
Somesh Jha,University of Wisconsin - Madison,Computer networks,1.0,0.25,2008,us
Somesh Jha,University of Wisconsin - Madison,Databases,1.0,0.16667,2017,us
Somesh Jha,University of Wisconsin - Madison,Databases,1.0,0.14286,2019,us
Somesh Jha,University of Wisconsin - Madison,Databases,1.0,0.2,2020,us
Somesh Jha,University of Wisconsin - Madison,Databases,1.0,0.125,2020,us
Somya D. Mohanty,UNC - Greensboro,High-performance computing,1.0,0.5,2014,us
Soner Önder,Michigan Technological University,High-performance computing,1.0,0.5,2001,us
Soner Önder,Michigan Technological University,High-performance computing,1.0,0.33333,2005,us
Soner Önder,Michigan Technological University,High-performance computing,1.0,0.25,2006,us
Soner Önder,Michigan Technological University,High-performance computing,1.0,0.25,2014,us
Soner Önder,Michigan Technological University,High-performance computing,1.0,0.33333,2015,us
Soner Önder,Michigan Technological University,High-performance computing,1.0,0.5,2018,us
Soner Önder,Michigan Technological University,Computer architecture,1.0,0.2,2015,us
Soner Önder,Michigan Technological University,Computer architecture,1.0,0.5,2018,us
Soner Önder,Michigan Technological University,Computer architecture,1.0,0.5,1999,us
Song Fu,University of North Texas,High-performance computing,1.0,0.5,2007,us
Song Han 0002,University of Connecticut,Design automation,1.0,0.25,2019,us
Song Han 0002,University of Connecticut,Design automation,1.0,0.33333,2023,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,1.0,0.16667,2018,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,1.0,0.14286,2021,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,1.0,0.125,2022,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,1.0,0.14286,2008,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,1.0,0.125,2009,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,1.0,0.33333,2010,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,1.0,0.2,2011,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,1.0,0.16667,2012,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,1.0,0.14286,2017,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,1.0,0.16667,2018,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,2.0,0.7,2021,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,1.0,0.16667,2022,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,1.0,0.33333,2005,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,1.0,0.25,2009,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,1.0,0.16667,2013,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,1.0,0.16667,2014,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,1.0,0.2,2017,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,1.0,0.2,2019,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,1.0,0.2,2020,us
Song Han 0002,University of Connecticut,Embedded & real-time systems,2.0,0.30952,2021,us
Song Jiang 0001,University of Texas at Arlington,Computer architecture,1.0,0.16667,2014,us
Song Jiang 0001,University of Texas at Arlington,Operating systems,1.0,0.14286,2014,us
Song Jiang 0001,University of Texas at Arlington,Operating systems,1.0,0.16667,2016,us
Song Jiang 0001,University of Texas at Arlington,Operating systems,1.0,0.33333,2019,us
Song Jiang 0001,University of Texas at Arlington,Operating systems,1.0,0.25,2021,us
Song Jiang 0001,University of Texas at Arlington,Operating systems,1.0,0.2,2022,us
Song Jiang 0001,University of Texas at Arlington,Operating systems,1.0,0.2,2005,us
Song Jiang 0001,University of Texas at Arlington,Operating systems,1.0,0.5,2011,us
Song Jiang 0001,University of Texas at Arlington,Operating systems,1.0,0.25,2021,us
Song Jiang 0001,University of Texas at Arlington,Databases,1.0,0.33333,2009,us
Song Jiang 0001,University of Texas at Arlington,Databases,1.0,0.33333,2021,us
Song Jiang 0001,University of Texas at Arlington,High-performance computing,1.0,0.5,2010,us
Song Jiang 0001,University of Texas at Arlington,High-performance computing,1.0,0.2,2019,us
Song Jiang 0001,University of Texas at Arlington,Computer architecture,1.0,0.2,2013,us
Song Jiang 0001,University of Texas at Arlington,High-performance computing,1.0,0.25,2005,us
Song Jiang 0001,University of Texas at Arlington,High-performance computing,1.0,0.33333,2010,us
Song Jiang 0001,University of Texas at Arlington,High-performance computing,1.0,0.33333,2011,us
Song Jiang 0001,University of Texas at Arlington,Measurement & perf. analysis,1.0,0.5,2002,us
Song Jiang 0001,University of Texas at Arlington,Measurement & perf. analysis,1.0,0.2,2012,us
Song Wang 0002,University of South Carolina,Computer security,1.0,0.25,2013,us
Song Wang 0009,York University,Software engineering,2.0,0.5,2016,canada
Song Wang 0009,York University,Software engineering,1.0,0.2,2022,canada
Song Wang 0009,York University,Software engineering,1.0,0.33333,2017,canada
Song Wang 0009,York University,Software engineering,2.0,0.27778,2022,canada
Song Wang 0009,York University,Software engineering,1.0,0.2,2015,canada
Song Wang 0009,York University,Software engineering,1.0,0.33333,2016,canada
Song Wang 0009,York University,Software engineering,1.0,0.16667,2020,canada
Song Wang 0009,York University,Software engineering,1.0,0.16667,2021,canada
Song Wang 0009,York University,Software engineering,1.0,0.2,2022,canada
Song Wang 0009,York University,Software engineering,2.0,0.34286,2023,canada
Songqing Chen,George Mason University,Computer security,1.0,0.33333,2021,us
Songqing Chen,George Mason University,Measurement & perf. analysis,1.0,0.16667,2005,us
Songqing Chen,George Mason University,Measurement & perf. analysis,1.0,0.16667,2006,us
Songqing Chen,George Mason University,Measurement & perf. analysis,1.0,0.2,2022,us
Songqing Chen,George Mason University,Computer security,1.0,0.25,2012,us
Songqing Chen,George Mason University,High-performance computing,1.0,0.2,2022,us
Songwu Lu,Univ. of California - Los Angeles,Computer security,1.0,0.2,2012,us
Songwu Lu,Univ. of California - Los Angeles,Computer security,1.0,0.2,2014,us
Songwu Lu,Univ. of California - Los Angeles,Computer security,1.0,0.14286,2015,us
Songwu Lu,Univ. of California - Los Angeles,Computer security,1.0,0.2,2016,us
Songwu Lu,Univ. of California - Los Angeles,Measurement & perf. analysis,1.0,0.2,2006,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,1.0,0.33333,1998,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,1.0,0.33333,1999,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,1.0,0.33333,2000,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,1.0,0.2,2002,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,2.0,0.36667,2003,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,1.0,0.25,2004,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,1.0,0.25,2006,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,1.0,0.090909,2009,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,1.0,0.2,2010,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,1.0,0.2,2011,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,2.0,0.5,2012,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,1.0,0.2,2013,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,1.0,0.090909,2017,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,1.0,0.16667,2018,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,1.0,0.5,2019,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,3.0,0.48333,2021,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,1.0,0.090909,2022,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,1.0,0.16667,2023,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,1.0,0.25,2007,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,1.0,0.25,2009,us
Songwu Lu,Univ. of California - Los Angeles,Mobile computing,1.0,0.14286,2013,us
Songwu Lu,Univ. of California - Los Angeles,Computer networks,1.0,0.14286,2016,us
Songwu Lu,Univ. of California - Los Angeles,Computer networks,1.0,0.2,2021,us
Songwu Lu,Univ. of California - Los Angeles,Computer networks,1.0,0.25,2023,us
Songwu Lu,Univ. of California - Los Angeles,Computer networks,1.0,0.5,1996,us
Songwu Lu,Univ. of California - Los Angeles,Computer networks,1.0,0.33333,1997,us
Songwu Lu,Univ. of California - Los Angeles,Computer networks,1.0,0.16667,2004,us
Songwu Lu,Univ. of California - Los Angeles,Computer networks,1.0,0.16667,2008,us
Songwu Lu,Univ. of California - Los Angeles,Computer networks,1.0,0.11111,2009,us
Songwu Lu,Univ. of California - Los Angeles,Computer networks,1.0,0.125,2010,us
Songwu Lu,Univ. of California - Los Angeles,Computer networks,1.0,0.16667,2014,us
Songwu Lu,Univ. of California - Los Angeles,Computer networks,1.0,0.16667,2020,us
Songwu Lu,Univ. of California - Los Angeles,Computer networks,1.0,0.2,2022,us
Songwu Lu,Univ. of California - Los Angeles,Measurement & perf. analysis,1.0,0.2,2016,us
Songwu Lu,Univ. of California - Los Angeles,Measurement & perf. analysis,1.0,0.16667,2018,us
Sonia Chiasson,Carleton University,Computer security,1.0,0.2,2009,canada
Sonia Chiasson,Carleton University,Computer security,1.0,0.2,2013,canada
Sonia Fahmy,Purdue University,Mobile computing,1.0,0.16667,2020,us
Sonia Haiduc,Florida State University,Software engineering,1.0,0.2,2012,us
Sonia Haiduc,Florida State University,Software engineering,1.0,0.14286,2015,us
Sonia Haiduc,Florida State University,Software engineering,1.0,0.16667,2013,us
Sonia Haiduc,Florida State University,Software engineering,1.0,0.11111,2016,us
Soon Ae Chun,CUNY,Computer security,1.0,0.33333,2001,us
Sorin Istrail,Brown University,Programming languages,1.0,0.33333,1988,us
Sorin Lerner,Univ. of California - San Diego,Software engineering,1.0,0.5,2017,us
Sorin Lerner,Univ. of California - San Diego,Computer security,1.0,0.25,2010,us
Sorin Lerner,Univ. of California - San Diego,Embedded & real-time systems,1.0,0.33333,2016,us
Sorin Lerner,Univ. of California - San Diego,Software engineering,2.0,0.66667,2007,us
Sorin Lerner,Univ. of California - San Diego,Software engineering,1.0,0.16667,2021,us
Sorin Lerner,Univ. of California - San Diego,Computer architecture,1.0,0.125,2021,us
Sorin Lerner,Univ. of California - San Diego,Design automation,1.0,0.33333,2007,us
Sorin Lerner,Univ. of California - San Diego,Software engineering,1.0,0.25,2007,us
Sorin Lerner,Univ. of California - San Diego,Software engineering,1.0,0.33333,2012,us
Sorin Lerner,Univ. of California - San Diego,Computer security,1.0,0.33333,2014,us
Sorin Lerner,Univ. of California - San Diego,Computer security,1.0,0.33333,2016,us
Sorin Lerner,Univ. of California - San Diego,Computer security,1.0,0.11111,2021,us
Sorin Lerner,Univ. of California - San Diego,Computer security,1.0,0.16667,2015,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.2,2008,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.2,2021,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.2,2022,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.33333,2002,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.33333,2003,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.33333,2007,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.25,2008,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,2.0,0.58333,2009,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.5,2010,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.33333,2011,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.16667,2012,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.2,2014,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.33333,2015,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.25,2018,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.16667,2020,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.2,2021,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.33333,2002,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.25,2005,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.25,2009,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.33333,2010,us
Sorin Lerner,Univ. of California - San Diego,Programming languages,1.0,0.33333,2016,us
Soudeh Ghorbani,Johns Hopkins University,Operating systems,1.0,0.5,2017,us
Soudeh Ghorbani,Johns Hopkins University,Computer networks,1.0,0.16667,2020,us
Soudeh Ghorbani,Johns Hopkins University,Computer networks,1.0,0.33333,2023,us
Soudeh Ghorbani,Johns Hopkins University,Computer networks,1.0,0.2,2017,us
Sourav Medya,University of Illinois at Chicago,Databases,1.0,0.25,2018,us
Souti Chattopadhyay,University of Southern California,Software engineering,1.0,0.33333,2021,us
Souti Chattopadhyay,University of Southern California,Software engineering,1.0,0.16667,2019,us
Souti Chattopadhyay,University of Southern California,Software engineering,1.0,0.14286,2020,us
Spiridon Bakiras,CUNY,Databases,1.0,0.33333,2006,us
Spiridon Bakiras,CUNY,Databases,1.0,0.33333,2010,us
Spiros Papadimitriou,Rutgers University,Databases,1.0,0.2,2002,us
Spiros Papadimitriou,Rutgers University,Databases,1.0,0.25,2003,us
Spiros Papadimitriou,Rutgers University,Databases,1.0,0.2,2007,us
Spiros Papadimitriou,Rutgers University,Databases,1.0,0.33333,2005,us
Spiros Papadimitriou,Rutgers University,Databases,1.0,0.5,2006,us
Spiros Papadimitriou,Rutgers University,Databases,1.0,0.33333,2003,us
Spiros Papadimitriou,Rutgers University,Databases,1.0,0.33333,2005,us
Spiros Papadimitriou,Rutgers University,Databases,1.0,0.25,2007,us
Spyros Blanas,Ohio State University,Operating systems,1.0,0.33333,2017,us
Spyros Blanas,Ohio State University,Databases,1.0,0.14286,2018,us
Spyros Blanas,Ohio State University,High-performance computing,1.0,0.16667,2019,us
Spyros Blanas,Ohio State University,Databases,1.0,0.33333,2021,us
Spyros Blanas,Ohio State University,Databases,1.0,0.33333,2011,us
Spyros Blanas,Ohio State University,Databases,1.0,0.2,2014,us
Spyros Blanas,Ohio State University,Databases,1.0,0.33333,2021,us
Spyros Blanas,Ohio State University,Databases,1.0,0.16667,2011,us
Spyros Blanas,Ohio State University,Databases,1.0,0.14286,2016,us
Spyros Blanas,Ohio State University,Databases,1.0,0.25,2018,us
Spyros Blanas,Ohio State University,Databases,1.0,0.2,2020,us
Sreepathi Pai,University of Rochester,Computer architecture,1.0,0.33333,2013,us
Sreepathi Pai,University of Rochester,Computer architecture,1.0,0.33333,2020,us
Sreepathi Pai,University of Rochester,Computer architecture,1.0,0.11111,2017,us
Sreepathi Pai,University of Rochester,Computer architecture,1.0,0.2,2018,us
Sreepathi Pai,University of Rochester,Programming languages,1.0,0.5,2016,us
Sreepathi Pai,University of Rochester,Programming languages,1.0,0.25,2017,us
Sreepathi Pai,University of Rochester,Programming languages,1.0,0.25,2018,us
Sreepathi Pai,University of Rochester,Measurement & perf. analysis,1.0,0.33333,2023,us
Srihari Nelakuditi,University of South Carolina,Measurement & perf. analysis,1.0,0.33333,2004,us
Srihari Nelakuditi,University of South Carolina,Mobile computing,1.0,0.16667,2009,us
Srihari Nelakuditi,University of South Carolina,Mobile computing,1.0,0.33333,2010,us
Srihari Nelakuditi,University of South Carolina,Mobile computing,1.0,0.33333,2011,us
Srihari Nelakuditi,University of South Carolina,Mobile computing,1.0,0.25,2011,us
Srihari Nelakuditi,University of South Carolina,Mobile computing,1.0,0.25,2015,us
Srihari Nelakuditi,University of South Carolina,Computer security,1.0,0.2,2014,us
Srihari Nelakuditi,University of South Carolina,Computer networks,1.0,0.25,2010,us
Srihari Nelakuditi,University of South Carolina,Measurement & perf. analysis,1.0,0.25,2021,us
Srijan Kumar,Georgia Institute of Technology,Design automation,1.0,0.2,2014,us
Srikanth V. Krishnamurthy,Univ. of California - Riverside,Computer security,1.0,0.16667,2019,us
Srikanth V. Krishnamurthy,Univ. of California - Riverside,Computer security,1.0,0.11111,2021,us
Srikanth V. Krishnamurthy,Univ. of California - Riverside,Design automation,1.0,0.25,2019,us
Srikanth V. Krishnamurthy,Univ. of California - Riverside,Software engineering,1.0,0.11111,2020,us
Srikanth V. Krishnamurthy,Univ. of California - Riverside,Measurement & perf. analysis,1.0,0.2,2017,us
Srikanth V. Krishnamurthy,Univ. of California - Riverside,Mobile computing,1.0,0.2,2007,us
Srikanth V. Krishnamurthy,Univ. of California - Riverside,Mobile computing,1.0,0.16667,2009,us
Srikanth V. Krishnamurthy,Univ. of California - Riverside,Mobile computing,1.0,0.2,2011,us
Srikanth V. Krishnamurthy,Univ. of California - Riverside,Mobile computing,1.0,0.2,2013,us
Srikanth V. Krishnamurthy,Univ. of California - Riverside,Mobile computing,1.0,0.25,2015,us
Srikanth V. Krishnamurthy,Univ. of California - Riverside,Computer security,2.0,0.28571,2019,us
Srikanth V. Krishnamurthy,Univ. of California - Riverside,Computer security,1.0,0.125,2020,us
Srikanth V. Krishnamurthy,Univ. of California - Riverside,Computer security,1.0,0.090909,2022,us
Srikanth V. Krishnamurthy,Univ. of California - Riverside,Computer networks,1.0,0.25,2007,us
Srikanth V. Krishnamurthy,Univ. of California - Riverside,Embedded & real-time systems,1.0,0.33333,2005,us
Srikanth V. Krishnamurthy,Univ. of California - Riverside,Mobile computing,1.0,0.2,2019,us
Srikanth V. Krishnamurthy,Univ. of California - Riverside,Mobile computing,1.0,0.2,2022,us
Srini Devadas,Massachusetts Institute of Technology,Computer architecture,1.0,0.25,2004,us
Srini Devadas,Massachusetts Institute of Technology,Computer architecture,1.0,0.2,2015,us
Srini Devadas,Massachusetts Institute of Technology,Computer architecture,1.0,0.16667,2021,us
Srini Devadas,Massachusetts Institute of Technology,Computer security,1.0,0.25,2002,us
Srini Devadas,Massachusetts Institute of Technology,Computer security,1.0,0.16667,2010,us
Srini Devadas,Massachusetts Institute of Technology,Computer security,1.0,0.14286,2013,us
Srini Devadas,Massachusetts Institute of Technology,Computer security,1.0,0.2,2017,us
Srini Devadas,Massachusetts Institute of Technology,Computer security,1.0,0.16667,2019,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,2.0,0.64286,1986,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,2.0,0.58333,1987,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,2.0,2.0,1989,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,4.0,1.5,1990,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,2.0,0.66667,1991,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,2.0,0.5,1992,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,2.0,0.83333,1994,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,2.0,0.7,1995,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,1.0,0.33333,1997,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,3.0,1.1667,1998,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,2.0,0.66667,1999,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,1.0,0.33333,2003,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,1.0,0.5,2007,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,1.0,0.083333,2012,us
Srini Devadas,Massachusetts Institute of Technology,Computer architecture,1.0,0.33333,2002,us
Srini Devadas,Massachusetts Institute of Technology,Computer architecture,1.0,0.2,2003,us
Srini Devadas,Massachusetts Institute of Technology,Computer architecture,2.0,0.5,2014,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,2.0,0.5,1992,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,2.0,0.66667,1993,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,3.0,0.95,1994,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,1.0,0.25,1995,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,1.0,0.33333,1996,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,1.0,0.33333,2000,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,1.0,0.25,2001,us
Srini Devadas,Massachusetts Institute of Technology,Design automation,1.0,0.2,2008,us
Srini Devadas,Massachusetts Institute of Technology,High-performance computing,1.0,0.33333,2001,us
Srini Devadas,Massachusetts Institute of Technology,High-performance computing,1.0,0.2,2003,us
Srini Devadas,Massachusetts Institute of Technology,Computer architecture,1.0,0.25,2005,us
Srini Devadas,Massachusetts Institute of Technology,Computer architecture,1.0,0.16667,2009,us
Srini Devadas,Massachusetts Institute of Technology,Computer architecture,2.0,0.53333,2013,us
Srini Devadas,Massachusetts Institute of Technology,Computer architecture,1.0,0.14286,2015,us
Srini Devadas,Massachusetts Institute of Technology,Computer architecture,1.0,0.11111,2022,us
Srini Devadas,Massachusetts Institute of Technology,Computer architecture,1.0,0.2,2003,us
Srini Devadas,Massachusetts Institute of Technology,Computer architecture,1.0,0.25,2015,us
Srini Devadas,Massachusetts Institute of Technology,Computer architecture,1.0,0.2,2017,us
Srini Devadas,Massachusetts Institute of Technology,Computer architecture,1.0,0.2,2018,us
Srini Devadas,Massachusetts Institute of Technology,Computer architecture,1.0,0.16667,2019,us
Srini Devadas,Massachusetts Institute of Technology,Computer architecture,1.0,0.14286,2021,us
Srini Devadas,Massachusetts Institute of Technology,Computer security,1.0,0.33333,2023,us
Srini Devadas,Massachusetts Institute of Technology,Computer networks,1.0,0.33333,2020,us
Srini Devadas,Massachusetts Institute of Technology,Computer networks,1.0,0.33333,2022,us
Srini Devadas,Massachusetts Institute of Technology,Computer security,1.0,0.5,2017,us
Srini Devadas,Massachusetts Institute of Technology,Computer security,1.0,0.14286,2020,us
Srini Devadas,Massachusetts Institute of Technology,Computer security,2.0,0.5,2022,us
Srini Devadas,Massachusetts Institute of Technology,Computer security,1.0,0.25,2023,us
Srini Devadas,Massachusetts Institute of Technology,Programming languages,1.0,0.2,1995,us
Srini Devadas,Massachusetts Institute of Technology,Embedded & real-time systems,1.0,0.16667,2011,us
Srini Devadas,Massachusetts Institute of Technology,Databases,1.0,0.25,2016,us
Srini Devadas,Massachusetts Institute of Technology,Databases,1.0,0.2,2022,us
Srini Devadas,Massachusetts Institute of Technology,Operating systems,1.0,0.25,2017,us
Srini Devadas,Massachusetts Institute of Technology,Databases,1.0,0.2,2014,us
Srini Devadas,Massachusetts Institute of Technology,Databases,1.0,0.16667,2018,us
Srini Devadas,Massachusetts Institute of Technology,Databases,1.0,0.25,2020,us
Srinivas Aluru,Georgia Institute of Technology,High-performance computing,1.0,0.33333,1994,us
Srinivas Aluru,Georgia Institute of Technology,High-performance computing,1.0,0.5,1999,us
Srinivas Aluru,Georgia Institute of Technology,High-performance computing,1.0,0.33333,2002,us
Srinivas Aluru,Georgia Institute of Technology,High-performance computing,1.0,0.33333,2006,us
Srinivas Aluru,Georgia Institute of Technology,High-performance computing,1.0,0.25,2007,us
Srinivas Aluru,Georgia Institute of Technology,High-performance computing,1.0,0.5,2012,us
Srinivas Aluru,Georgia Institute of Technology,High-performance computing,1.0,0.125,2014,us
Srinivas Aluru,Georgia Institute of Technology,High-performance computing,2.0,0.75,2015,us
Srinivas Aluru,Georgia Institute of Technology,High-performance computing,1.0,0.33333,2016,us
Srinivas Aluru,Georgia Institute of Technology,High-performance computing,1.0,0.33333,2018,us
Srinivas Aluru,Georgia Institute of Technology,High-performance computing,1.0,0.5,2019,us
Srinivas Aluru,Georgia Institute of Technology,High-performance computing,1.0,0.33333,2020,us
Srinivas Aluru,Georgia Institute of Technology,High-performance computing,1.0,0.25,2021,us
Srinivas Narayana,Rutgers University,Computer architecture,1.0,0.125,2023,us
Srinivas Narayana,Rutgers University,Computer networks,1.0,0.25,2016,us
Srinivas Narayana,Rutgers University,Computer networks,1.0,0.16667,2022,us
Srinivas Narayana,Rutgers University,Computer networks,1.0,0.125,2017,us
Srinivas Narayana,Rutgers University,Computer networks,1.0,0.125,2018,us
Srinivas Narayana,Rutgers University,Computer networks,1.0,0.11111,2020,us
Srinivas Narayana,Rutgers University,Computer networks,1.0,0.2,2021,us
Srinivas Narayana,Rutgers University,Computer networks,1.0,0.16667,2022,us
Srinivas Narayana,Rutgers University,Operating systems,1.0,0.14286,2021,us
Srinivasan Parthasarathy 0001,Ohio State University,Design automation,1.0,0.16667,2015,us
Srinivasan Parthasarathy 0001,Ohio State University,High-performance computing,1.0,0.33333,1996,us
Srinivasan Parthasarathy 0001,Ohio State University,High-performance computing,1.0,0.2,2003,us
Srinivasan Parthasarathy 0001,Ohio State University,High-performance computing,1.0,0.1,2018,us
Srinivasan Parthasarathy 0001,Ohio State University,Databases,1.0,0.5,2010,us
Srinivasan Parthasarathy 0001,Ohio State University,Databases,1.0,0.33333,2011,us
Srinivasan Parthasarathy 0001,Ohio State University,Databases,1.0,0.5,2012,us
Srinivasan Parthasarathy 0001,Ohio State University,Databases,1.0,0.33333,2013,us
Srinivasan Parthasarathy 0001,Ohio State University,Databases,1.0,0.25,2015,us
Srinivasan Parthasarathy 0001,Ohio State University,Databases,1.0,0.33333,2017,us
Srinivasan Parthasarathy 0001,Ohio State University,High-performance computing,1.0,0.5,2004,us
Srinivasan Parthasarathy 0001,Ohio State University,High-performance computing,1.0,0.14286,2005,us
